created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Jul 26 15:57:23 +0000 2023;1684231449732345858;"Assessment of biological evidence suggests we are dealing with non-human intelligence, according to David Grusch.";4;4;51;303;en;1518261293807030275;1684231449732345858;ChrisUKSharp;https://twitter.com/ChrisUKSharp/status/1684231449732345858
Wed Jul 26 15:53:31 +0000 2023;1684230474904772608;"Whistleblower David Grusch discusses his knowledge of people being hurt by UAPs: “What I personally witnessed, myself and my wife, is very disturbing.”  Watch live: https://t.co/qYOfXmAqjU #UFOHearings https://t.co/kBqShiPeho";11;27;74;365;en;1217198127591186437;1684230474904772608;NewsNation;https://twitter.com/NewsNation/status/1684230474904772608
Wed Jul 26 15:53:15 +0000 2023;1684230407724695557;"Rep. Tim Burchett (R-TN): “Anyone been murdered [to cover up for extraterrestrial technology]?”  Former Air Force intelligence officer David Grusch: “I directed people with that knowledge to the appropriate authorities.” https://t.co/opYxN1b6Ma";31;17;55;164;en;1087380412089987077;1684230407724695557;therecount;https://twitter.com/therecount/status/1684230407724695557
Wed Jul 26 15:50:14 +0000 2023;1684229647926542337;"Breaking: Former US Intelligence agent David Grusch, while testifying to Congress in the UFO hearings, just scared the crap out of me.  The idea of UFOs and aliens isn’t frightening to me, but the idea that they could exist and that they could be trying to harm humanity is very… https://t.co/WT0d3cmoIm";1338;5033;2689;14885;en;132339474;1684229647926542337;EdKrassen;https://twitter.com/EdKrassen/status/1684229647926542337
Wed Jul 26 15:48:12 +0000 2023;1684229139400626177;"David Grusch tells Rep. Alexandria Ocasio-Cortez that he will provide her with specific names and locations of unacknowledged UFO Special Access Programs in a classified setting.  #ufotwitter #ufo #uap https://t.co/vAmmbCYWZX";207;320;1269;6692;en;1408270506894188545;1684229139400626177;UAPJames;https://twitter.com/UAPJames/status/1684229139400626177
Wed Jul 26 15:44:40 +0000 2023;1684228249218424832;"David Grusch unable to confirm in a public setting whether he has seen a non-human craft with his own eyes.";6;42;46;507;en;1518261293807030275;1684228249218424832;ChrisUKSharp;https://twitter.com/ChrisUKSharp/status/1684228249218424832
Wed Jul 26 15:44:12 +0000 2023;1684228130444128256;"Have you seen the spacecraft?  David Grusch: "I can answer that question behind closed doors."";15;70;83;1026;en;566445645;1684228130444128256;BrianEntin;https://twitter.com/BrianEntin/status/1684228130444128256
Wed Jul 26 15:40:32 +0000 2023;1684227209899253761;"Rep. Ocasio-Cortez wants the names and where to look for these CR programs. David Grusch will provide her that information.  UAP Hearing Live: https://t.co/LgZXKvKvjV  #ufotwitter #ufo #ufoX #uaptwitter #uap #ufos https://t.co/JL1rQJ9oJr";11;46;242;1181;en;21799800;1684227209899253761;MikeColangelo;https://twitter.com/MikeColangelo/status/1684227209899253761
Wed Jul 26 15:39:58 +0000 2023;1684227064851750914;"David Grusch is insanely credible.   Super comfortable and confident in his answers.   I'm beyond impressed.";11;91;137;1782;en;4874646887;1684227064851750914;tinyklaus;https://twitter.com/tinyklaus/status/1684227064851750914
Wed Jul 26 15:38:17 +0000 2023;1684226643538374657;"David Grusch testifies to Congress: “I was informed... of a multi-decade UAP crash retrieval and reverse engineering program. To which I was denied access when I requested it.”  #UFOHearings #ufotwitter #ufoX #uaptwitter #uaphearing #ufo #uap  https://t.co/0TVWeCMCAF";17;16;62;261;en;772459524;1684194068237262848;ArcanaPost;https://twitter.com/ArcanaPost/status/1684226643538374657
Wed Jul 26 15:36:53 +0000 2023;1684226291552096258;"Tim Burchett asks David Grusch the tough questions. Mr. Grusch can't really answer these questions publicly.   UAP Hearing Live: https://t.co/LgZXKvKvjV  #ufotwitter #uaptwitter #ufox #ufo #ufos #uap https://t.co/CSAoCEki0w";8;13;48;220;en;21799800;1684226291552096258;MikeColangelo;https://twitter.com/MikeColangelo/status/1684226291552096258
Wed Jul 26 15:35:00 +0000 2023;1684225814605299715;"UFO whistleblower David Grusch testified to Congress he has direct knowledge of people hurt in order to cover up extraterrestrial secrets.  He also didn't rule out that people have been murdered to hide UFO secrets. https://t.co/26Uifllnwr";4;30;41;147;en;334920737;1684225814605299715;Outkick;https://twitter.com/Outkick/status/1684225814605299715
Wed Jul 26 15:31:14 +0000 2023;1684224867334344706;"Pentagon whistleblower David Grusch says a secret UAP retrieval program is funded by a "misappropriation of funds" provided by Congress. Watch Live: https://t.co/K1ikGCwbk0 #UFOHearing https://t.co/Q7dEVyS9U5";14;17;147;468;en;1217198127591186437;1684224867334344706;NewsNation;https://twitter.com/NewsNation/status/1684224867334344706
Wed Jul 26 15:29:35 +0000 2023;1684224453234905090;"Rep. Jared Moskowitz:  “Mr. Grusch, as a result of your previous government work, have you met with people with direct knowledge or have direct knowledge yourself of non-human origin craft?”  David Grusch:  “Yes. I personally interviewed those individuals.”  #ufotwitter #ufo #uap https://t.co/TgMmm3eTQT";18;22;307;1298;en;1408270506894188545;1684224453234905090;UAPJames;https://twitter.com/UAPJames/status/1684224453234905090
Wed Jul 26 15:25:35 +0000 2023;1684223443980496896;"Whistleblower David Grusch says he has feared for his life in coming forward about government knowledge of UFOs.  Watch live: https://t.co/qYOfXmAqjU #UFOHearings https://t.co/3U51rPI4i0";10;33;200;709;en;1217198127591186437;1684223443980496896;NewsNation;https://twitter.com/NewsNation/status/1684223443980496896
Wed Jul 26 15:25:05 +0000 2023;1684223321414541314;"Grusch has stated money budgeted towards approved programs is being misappropriated towards unapproved special access programs. Also US corporations are overcharging the US for tech in order to fund these programs. #DavidGrusch #uaphearing #Congress https://t.co/Vmnt4q6gKt";4;15;76;280;en;993076501833814016;1684223321414541314;EireScientist;https://twitter.com/EireScientist/status/1684223321414541314
Wed Jul 26 15:24:09 +0000 2023;1684223086399479813;"David Grusch, a member of a previous Pentagon task force that investigated UFOs, says the US Govt is in possession of UFOs  “I know the exact locations and those locations were provided to the inspector general.”  https://t.co/wWTT23ctuK";17;117;158;578;en;292929271;1684223086399479813;charliekirk11;https://twitter.com/charliekirk11/status/1684223086399479813
Wed Jul 26 15:21:22 +0000 2023;1684222383400288257;"Well, David Grusch just attested, under sworn oath, in front of congress, as a former military intelligence officer with confirmed credentials, that the U.S. has been secretly operating UFO crash retrieval and reverse-engineering programs.  I mean, COME ON. IS IT ENOUGH YET?!";3;31;27;498;en;863481139096199168;1684222383400288257;MiltonTPike1;https://twitter.com/MiltonTPike1/status/1684222383400288257
Wed Jul 26 15:20:52 +0000 2023;1684222258330451972;"Rep. Anna Paulina Luna questions witnesses David Grusch and Ryan Graves at the Congressional UAP Hearing.  #ufotwitter #ufo https://t.co/qYHTEscC5y";6;3;65;298;en;1408270506894188545;1684222258330451972;UAPJames;https://twitter.com/UAPJames/status/1684222258330451972
Wed Jul 26 15:17:26 +0000 2023;1684221393540358147;"Whistleblower David Grusch says people have been hurt in efforts to cover up extraterrestrial technologies.  Watch live: https://t.co/qYOfXmAqjU #UFOHearings https://t.co/hmDxqldJXK";8;17;76;304;en;1217198127591186437;1684221393540358147;NewsNation;https://twitter.com/NewsNation/status/1684221393540358147
Wed Jul 26 15:15:59 +0000 2023;1684221028526850050;"UFO Whistleblower David Grusch says he is aware of unsanctioned government programs outside of congressional oversight. Refers to it as abuse.   How does it get funded?  Grusch says he can only talk in generalities, but can give more information in a closed/non public setting.";14;25;76;551;en;566445645;1684221028526850050;BrianEntin;https://twitter.com/BrianEntin/status/1684221028526850050
Wed Jul 26 15:14:40 +0000 2023;1684220699919917056;"Wild clip from the UFO hearing.  Former Air Force officer David Grusch says he knows people who have been physically harmed in efforts to cover up extraterrestrial activity: https://t.co/ElXKQvKqCO";10;4;47;194;en;1074457475485712384;1684220699919917056;QuiverQuant;https://twitter.com/QuiverQuant/status/1684220699919917056
Wed Jul 26 15:11:31 +0000 2023;1684219905770688512;"Garcia: "Do you believe our government is in possession of UFOs?"   Former Air Force intelligence officer David Grusch: “Absolutely, based on interviewing over 40 witnesses over four years. I know the exact locations.” https://t.co/ZivSqWmLuZ";19;36;101;245;en;18929234;1684219905770688512;CitizenFreePres;https://twitter.com/CitizenFreePres/status/1684219905770688512
Wed Jul 26 15:08:46 +0000 2023;1684219212145778695;"David Grusch:  "I do have knowledge of active, planned reprisal activity against myself and other colleagues."  He calls it "administrative terrorism."";0;5;58;337;en;4874646887;1684219212145778695;tinyklaus;https://twitter.com/tinyklaus/status/1684219212145778695
Wed Jul 26 15:08:38 +0000 2023;1684219181774827522;"David Grusch confirms he is in fear of his life.";9;22;102;754;en;1518261293807030275;1684219181774827522;ChrisUKSharp;https://twitter.com/ChrisUKSharp/status/1684219181774827522
Wed Jul 26 15:08:13 +0000 2023;1684219076535635971;"Rep. Tim Burchett questions witnesses David Grusch, David Fravor, and Ryan Graves at the Congressional UFO Hearing.  #ufotwitter #ufo #uap https://t.co/rqPvhmlrPv";9;8;90;405;en;1408270506894188545;1684219076535635971;UAPJames;https://twitter.com/UAPJames/status/1684219076535635971
Wed Jul 26 15:06:20 +0000 2023;1684218600649895940;"Rep. Robert Garcia (D-CA): “Do you believe that our government is in possession of UAPs?”  Former Air Force intelligence officer David Grusch: “Absolutely, based on interviewing over 40 witnesses over four years … I know the exact locations.” https://t.co/Il1h19tMdS";116;76;331;846;en;1087380412089987077;1684218600649895940;therecount;https://twitter.com/therecount/status/1684218600649895940
Wed Jul 26 15:06:08 +0000 2023;1684218552432091138;"Wow - David Grusch states: "I do have knowledge of active planned reprisal activity against myself and other colleagues and it's very, very upsetting to me."";9;11;88;588;en;1518261293807030275;1684218552432091138;ChrisUKSharp;https://twitter.com/ChrisUKSharp/status/1684218552432091138
Wed Jul 26 15:05:25 +0000 2023;1684218370156113922;"👀 Fmr. Intelligence Officer David Grusch Says the U.S Government is in Possession of UAP's  "I know the exact locations and those locations were provided to the Inspector General" https://t.co/ZpAXk4L7wv";17;35;89;252;en;69156861;1684218370156113922;TheChiefNerd;https://twitter.com/TheChiefNerd/status/1684218370156113922
Wed Jul 26 15:04:27 +0000 2023;1684218127289049089;"US "absolutely" has possession of extraterrestrial spacecraft, David Grusch, a former member of a DoD task force that investigated UAP, tells a House committee, adding he knows precisely where they are and provided that information to the Inspector Gener… https://t.co/JEui3zSRxA";24;22;75;206;en;17919393;1684218127289049089;W7VOA;https://twitter.com/W7VOA/status/1684218127289049089
Wed Jul 26 15:02:39 +0000 2023;1684217673716989958;"WATCH: Opening Statement from David Grusch, Former National Reconnaissance Officer Representative, Unidentified Anomalous Phenomena Task Force, Department of Defense at hearing on Unidentified Anomalous Phenomena (UAP) #UFOHearings https://t.co/EVo9W0Ulce";18;18;110;288;en;15675138;1684217673716989958;cspan;https://twitter.com/cspan/status/1684217673716989958
Wed Jul 26 15:02:11 +0000 2023;1684217557857849346;"UFO Whistleblower David Grusch asked if anyone has been murdered as part of the conspiracy to keep UFOs secret.  "I have to be careful answering that question. I directed people with that knowledge to the appropriate authorities."";26;45;185;1312;en;566445645;1684217557857849346;BrianEntin;https://twitter.com/BrianEntin/status/1684217557857849346
Wed Jul 26 14:59:27 +0000 2023;1684216868356124676;"NEW: David Grusch says he had people with first hand knowledge of UAPS and US crash retrieval program provide a protective disclosure to the inspector general.";0;10;28;274;en;566445645;1684216868356124676;BrianEntin;https://twitter.com/BrianEntin/status/1684216868356124676
Wed Jul 26 14:58:59 +0000 2023;1684216750785658884;"It is 10:57AM ET, and David Grusch has just told Congress in open session that not only does he "believe" that we have UAP craft in our position, but that he knows precisely where they are and has provided that information to the Inspector General for the Intelligence Community. https://t.co/LotB0YPDSh";11;35;203;971;en;170403375;1684216750785658884;hollywoodufos;https://twitter.com/hollywoodufos/status/1684216750785658884
Wed Jul 26 14:58:14 +0000 2023;1684216562117382147;"#ufotwitter  David Grusch on UAPs in govt possession -   “I know the exact locations”  Holeee sheeeeit!!";1;21;28;273;en;1112455508357730304;1684216562117382147;TRandallizer;https://twitter.com/TRandallizer/status/1684216562117382147
Wed Jul 26 14:55:39 +0000 2023;1684215913590018049;"IMPORTANT:  Former Intelligence Community Inspector General Charles McCullough is sitting behind UFO whistleblower David Grusch.  His presence (and continued legal representation) of Grusch is *critically* important.  Is that ex-DNI Clapper on the left? If so, hugely significant. https://t.co/uWtVFx2zR1";69;151;494;2113;en;1167922840097542145;1684215913590018049;MvonRen;https://twitter.com/MvonRen/status/1684215913590018049
Wed Jul 26 14:45:14 +0000 2023;1684213289398460418;"David Grusch testifies to Congress  “I was informed in the course of my official duties of a multi-decade UAP crash retrieval and reverse engineering program.”  #ufotwitter #ufo https://t.co/FGtjMGl4wR";81;82;686;2613;en;1408270506894188545;1684213289398460418;UAPJames;https://twitter.com/UAPJames/status/1684213289398460418
